Individual,PC,score
33268,2,0.56
33268,3,-0.6
33276,1,-0.38
33276,2,-0.05
33276,3,-0.75
33277,1,0.42
33277,2,-0.08
33277,3,-0.87
33313,1,1.55
33313,2,-0.78
33313,3,-0.06
33334,1,-0.34
33334,2,-0.07
33334,3,-0.17
33345,1,0.11
33345,2,-0.9
33345,3,0.04
33348,1,0.55
33348,2,-1.07
33348,3,-0.7
33369,1,-0.73
33369,2,0.19
33369,3,0.01
33381,1,0.43
33381,2,-0.29
33381,3,0.54
33386,1,0.41
33386,2,-1.24
33386,3,-0.51
33387,1,0.93
33387,2,-0.48
33387,3,-0.29
33389,1,-0.31
33389,2,0.32
33389,3,-0.15
33390,1,0.86
33390,2,-1.1
33390,3,0.23
33395,1,0.39
33395,2,-0.81
33395,3,0.07
33396,1,0.22
33396,2,-0.82
33396,3,-0.36
33405,1,0.01
33405,2,0.7
33405,3,0.06
33413,1,0.21
33413,2,0.03
33413,3,-0.41
33415,1,-0.09
33415,2,0.3
33415,3,0.64
33416,1,-0.49
33416,2,0.48
33416,3,0.67
33453,1,0.67
33453,2,-0.28
33453,3,-0.03
33454,1,-0.51
33454,2,0.56
33454,3,-0.21
33455,1,1.2
33455,2,0.14
33455,3,-0.86
33470,1,0.17
33470,2,-1.13
33470,3,-0.26
33472,1,0.29
33472,2,-0.22
33472,3,-0.44
33479,1,0.43
33479,2,-0.7
33479,3,-0.42
33530,1,0.16
33530,2,1.3
33530,3,-0.4
33551,1,-0.32
33551,2,1
33551,3,-0.75
33611,1,-0.92
33611,2,0.61
33611,3,-0.31
33628,1,1.15
33628,2,1.9
33628,3,0.7
33630,1,-0.78
33630,2,0.1
33630,3,-0.18
33633,1,0.76
33633,2,0.2
33633,3,0.13
33649,1,-0.27
33649,2,0.13
33649,3,-0.57
33663,1,1.01
33663,2,0.81
33663,3,0.26
33688,1,-0.41
33688,2,-0.49
33688,3,0.18
33696,1,-0.68
33696,2,-0.92
33696,3,0.12
33701,1,0.24
33701,2,-0.42
33701,3,-0.39
33702,1,0.37
33702,2,0.56
33702,3,-0.34
33703,1,-0.01
33703,2,0.49
33703,3,-0.29
33708,1,-0.61
33708,2,-0.29
33708,3,-0.19
33710,1,0.49
33710,2,-0.01
33710,3,-0.22
33737,1,0.12
33737,2,-0.54
33737,3,0.15
33784,1,0.1
33784,2,0.6
33784,3,-0.48
33785,1,-1.15
33785,2,-0.97
33785,3,-1.31
33786,1,-0.08
33786,2,0.06
33786,3,-0.6
33827,1,0.79
33827,2,0.49
33827,3,-0.3
33831,1,0.62
33831,2,-0.6
33831,3,0.75
33833,1,0.33
33833,2,0.47
33833,3,0.44
33834,1,0.67
33834,2,-0.59
33834,3,0.25
33926,1,-0.43
33926,2,0.5
33926,3,-0.43
33927,1,-1.07
33927,2,1.26
33927,3,-0.2
33961,1,1.01
33961,2,0.64
33961,3,0.65
33969,1,-0.06
33969,2,-0.29
33969,3,0.28
33975,1,-0.57
33975,2,0.22
33975,3,0.09
33977,1,-0.42
33977,2,0.17
33977,3,-0.06
33979,1,-0.56
33979,2,0.08
33979,3,-0.32
33996,1,-0.73
33996,2,0.1
33996,3,-0.46
34048,1,-0.2
34048,2,0.51
34048,3,-0.59
34049,1,0.26
34049,2,1
34049,3,-0.57
34076,1,1.31
34076,2,0.26
34076,3,0.34
34077,1,0.19
34077,2,0.1
34077,3,0.12
34090,1,0.24
34090,2,-0.09
34090,3,-0.15
34092,1,0.87
34092,2,-0.15
34092,3,-0.37
34094,1,-0.23
34094,2,0.03
34094,3,0.27
34095,1,-0.64
34095,2,0.96
34095,3,0.38
34096,1,0.8
34096,2,-0.31
34096,3,-0.51
34102,1,-0.47
34102,2,-1.48
34102,3,-0.28
34109,1,0.4
34109,2,0.07
34109,3,-0.77
34112,1,0.22
34112,2,-0.13
34112,3,-0.1
34116,1,-0.3
34116,2,-0.18
34116,3,0.23
34119,1,-1.31
34119,2,-0.34
34119,3,0.04
34121,1,0.03
34121,2,0.51
34121,3,-0.55
34128,1,1.11
34128,2,-0.56
34128,3,-0.11
34130,1,1.55
34130,2,-0.38
34130,3,-0.28
34157,1,0.41
34157,2,-0.39
34157,3,-0.23
34158,1,-0.44
34158,2,-0.56
34158,3,-0.13
34167,1,-0.08
34167,2,0.54
34167,3,0.17
34249,1,-0.4
34249,2,0.94
34249,3,-0.14
34252,1,0.53
34252,2,0.49
34252,3,0.28
34255,1,-0.13
34255,2,0.09
34255,3,-0.28
34281,1,-0.14
34281,2,0.02
34281,3,-0.22
34282,1,0.27
34282,2,-0.14
34282,3,0.52
34283,1,0.28
34283,2,0.24
34283,3,-0.08
34289,1,0.09
34289,2,1.61
34289,3,-0
34324,1,0.48
34324,2,0.55
34324,3,0.38
34338,1,1.21
34338,2,-0.31
34338,3,-0.37
34339,1,-0.21
34339,2,-0.75
34339,3,0.11
34340,1,-0.55
34340,2,-1.35
34340,3,0.53
34341,1,-0.22
34341,2,-0.11
34341,3,0.11
34343,1,-1.06
34343,2,0.25
34343,3,-0.16
34351,1,-0.04
34351,2,0.91
34351,3,-0.04
34386,1,-0.56
34386,2,-0.06
34386,3,0.99
34387,1,-0.08
34387,2,-0.32
34387,3,-0.53
34397,1,0.12
34397,2,-0.31
34397,3,-0.59
34424,1,-0.28
34424,2,-0.38
34424,3,0.46
34425,1,-0.34
34425,2,-0.36
34425,3,0.54
34426,1,0.96
34426,2,0.22
34426,3,0.53
34430,1,1.18
34430,2,-0.42
34430,3,-0.82
34453,1,0.41
34453,2,-0.15
34453,3,-0.26
34495,1,-0.64
34495,2,0.43
34495,3,0.75
34496,1,0.17
34496,2,-0.21
34496,3,-0.1
34516,1,0.53
34516,2,0.06
34516,3,0.22
34528,1,0
34528,2,-0.77
34528,3,-0.89
34599,1,0.19
34599,2,0.06
34599,3,-0.38
34602,1,0.95
34602,2,1.53
34602,3,0.53
34614,1,0.23
34614,2,0.97
34614,3,0.33
34616,1,0.53
34616,2,0.28
34616,3,0.35
34650,1,0.25
34650,2,0.28
34650,3,-0.77
34673,1,-0.67
34673,2,-0.43
34673,3,-0.65
34674,1,0.99
34674,2,-0.99
34674,3,-0.23
34705,1,0.37
34705,2,-0.65
34705,3,-0.4
34722,1,0.27
34722,2,1.27
34722,3,0.77
34723,1,0.55
34723,2,-0.92
34723,3,0.42
34736,1,0.91
34736,2,0.69
34736,3,0.6
34775,1,-0.49
34775,2,0.4
34775,3,-0.35
34776,1,-0.31
34776,2,0.04
34776,3,0.13
34785,1,0.16
34785,2,-0.02
34785,3,-0.11
34830,1,-0.23
34830,2,-0.26
34830,3,-0.33
34832,1,0.5
34832,2,-0.03
34832,3,0.12
34834,1,-0.92
34834,2,-0.32
34834,3,-0.29
34838,1,-0.04
34838,2,-0.04
34838,3,-0.34
34841,1,-0.21
34841,2,-1.68
34841,3,0.41
34842,1,-0.35
34842,2,-0.35
34842,3,-0.15
34843,1,0.59
34843,2,-0.18
34843,3,0.27
34846,1,0.79
34846,2,0.03
34846,3,-0.54
34847,1,0.02
34847,2,0.07
34847,3,-0.86
34848,1,-0.69
34848,2,0.24
34848,3,0.07
34849,1,-0.92
34849,2,-0.06
34849,3,0.12
34850,1,-0.18
34850,2,0.23
34850,3,-0.66
34852,1,1.63
34852,2,-0.23
34852,3,-0.74
34855,1,-0.2
34855,2,-0.39
34855,3,0.32
34857,1,-0.81
34857,2,-1.57
34857,3,-0.07
34858,1,-0.27
34858,2,0.13
34858,3,-0.27
34885,1,0.14
34885,2,0.3
34885,3,0.15
34888,1,-0.83
34888,2,-0.87
34888,3,0.19
34889,1,-0.1
34889,2,-0.13
34889,3,-0.31
34910,1,0.41
34910,2,0.31
34910,3,0.34
34912,1,-0.47
34912,2,-0.32
34912,3,-0.77
34942,1,-0.39
34942,2,-0.89
34942,3,0.11
34944,1,-0.36
34944,2,-0.28
34944,3,0.07
34947,1,-0.91
34947,2,0.18
34947,3,-0.11
34976,1,0.48
34976,2,-0.92
34976,3,0.15
34978,1,-0.07
34978,2,-0.13
34978,3,0.23
35007,1,-0.19
35007,2,-0.23
35007,3,-0.17
35008,1,-0.43
35008,2,-0.25
35008,3,-0.09
35011,1,-0.36
35011,2,0.81
35011,3,0.14
35073,1,-0.34
35073,2,0.04
35073,3,0.13
35079,1,0.4
35079,2,-0.04
35079,3,-0.4
35091,1,0.31
35091,2,1.34
35091,3,0.1
35097,1,-0.43
35097,2,0.22
35097,3,-0.11
35121,1,0.57
35121,2,1.13
35121,3,0.34
35122,1,0.74
35122,2,0.89
35122,3,0.2
35123,1,-0.43
35123,2,-0.68
35123,3,-0.08
35129,1,-0.3
35129,2,-0.81
35129,3,-0.61
35131,1,1.12
35131,2,-0.69
35131,3,-0.55
35132,1,1.04
35132,2,-0.34
35132,3,0.17
35133,1,1.37
35133,2,-0.4
35133,3,0.7
35135,1,1.52
35135,2,-0.61
35135,3,-0.06
35152,1,-0.78
35152,2,-0.53
35152,3,-0.04
35153,1,-0.2
35153,2,1.11
35153,3,-0.41
35154,1,-0.62
35154,2,-1.02
35154,3,1
35156,1,0.39
35156,2,0.44
35156,3,0.32
35157,1,0.46
35157,2,0.99
35157,3,0.39
35159,1,1.04
35159,2,0.37
35159,3,-0.3
35168,1,0.71
35168,2,0.32
35168,3,-0.36
35169,1,0.34
35169,2,-0.62
35169,3,0.62
35171,1,0.08
35171,2,0.13
35171,3,0.34
35172,1,-0.81
35172,2,0.72
35172,3,0.07
35213,1,0.18
35213,2,-0.12
35213,3,-0.2
35214,1,-0.57
35214,2,0.37
35214,3,0.42
35215,1,0.09
35215,2,0.16
35215,3,0.04
35243,1,0.14
35243,2,-0.58
35243,3,0.01
35244,1,-0.77
35244,2,0.37
35244,3,-0.16
35245,1,-0.36
35245,2,-0.5
35245,3,0.25
35246,1,0.83
35246,2,0.26
35246,3,-0.23
35264,1,0.13
35264,2,-0.93
35264,3,0.37
35265,1,0.48
35265,2,0.07
35265,3,0.14
35268,1,-0.41
35268,2,-1.61
35268,3,1.56
35292,1,0.34
35292,2,0.05
35292,3,0.29
35294,1,-0.01
35294,2,-0.38
35294,3,-0.25
35296,1,-0.3
35296,2,-1.33
35296,3,-0.26
35297,1,-0.16
35297,2,-1.87
35297,3,-0.35
35298,1,0.16
35298,2,0.1
35298,3,0.02
35299,1,-0.64
35299,2,0.2
35299,3,0.19
35300,1,-0.21
35300,2,0.25
35300,3,-0.2
35357,1,-0.15
35357,2,0.26
35357,3,-0.02
35369,1,-0.35
35369,2,-0.82
35369,3,-0.02
35375,1,-0.15
35375,2,-0.36
35375,3,-0.83
35401,1,1.07
35401,2,-0.34
35401,3,0.13
35440,1,0.46
35440,2,0.28
35440,3,0.03
35441,1,0.79
35441,2,-0.06
35441,3,-0.77
35443,1,0.3
35443,2,0.25
35443,3,-0.05
35444,1,0.46
35444,2,-0.71
35444,3,-0.19
35445,1,0.3
35445,2,0.56
35445,3,0.27
35458,1,-0.35
35458,2,-1.68
35458,3,-0.91
35461,1,0
35461,2,0.01
35461,3,0.37
35462,1,-0
35462,2,-0.69
35462,3,0.11
35463,1,-0
35463,2,-0.48
35463,3,-0.45
35464,1,-1.12
35464,2,-0.18
35464,3,-0.55
35504,1,0.19
35504,2,-0.69
35504,3,-0.29
35512,1,-0.82
35512,2,0.08
35512,3,-0.2
35542,1,-1.48
35542,2,-0.65
35542,3,-0.24
35558,1,0.36
35558,2,0.38
35558,3,0.3
35576,1,0.79
35576,2,0.46
35576,3,-0.04
35616,1,-0.73
35616,2,-0.86
35616,3,1.08
35621,1,0.3
35621,2,0.06
35621,3,0.19
35628,1,0.13
35628,2,0.89
35628,3,-0.19
35629,1,1.1
35629,2,-0.11
35629,3,-0.32
35630,1,1
35630,2,-0.31
35630,3,-0.1
35631,1,0.73
35631,2,0.64
35631,3,0.3
35632,1,-0.15
35632,2,-0.22
35632,3,0.22
35662,1,0.16
35662,2,-0.45
35662,3,1.36
35685,1,-0.08
35685,2,-0.64
35685,3,0.02
35686,1,-0.02
35686,2,0.08
35686,3,-0.35
35687,1,0.13
35687,2,-0.1
35687,3,-0.59
35696,1,0.69
35696,2,0.28
35696,3,0.86
35740,1,0.11
35740,2,0.5
35740,3,-0.33
35748,1,0.37
35748,2,0.58
35748,3,0.06
35749,1,-1.29
35749,2,0.4
35749,3,-0.36
35752,1,0.51
35752,2,-0.25
35752,3,0.13
35776,1,-0.56
35776,2,-0.49
35776,3,-0.66
35794,1,-0.7
35794,2,-0.4
35794,3,0.16
35803,1,0.21
35803,2,-1.44
35803,3,0.32
35819,1,-0.28
35819,2,0.85
35819,3,0.28
35820,1,1.56
35820,2,-2.37
35820,3,1.61
35863,1,0.67
35863,2,-0.86
35863,3,-0.34
35864,1,-0.72
35864,2,0.02
35864,3,0.18
35865,1,-0.78
35865,2,0.63
35865,3,-0.08
35876,1,0.3
35876,2,0.34
35876,3,0.8
35877,1,0.91
35877,2,-0.52
35877,3,0.79
35878,1,0.56
35878,2,-0.38
35878,3,0.28
35901,1,-0.83
35901,2,0.83
35901,3,0.05
35986,1,0.15
35986,2,-0.38
35986,3,-0.16
35987,1,0.46
35987,2,-0.09
35987,3,-0.02
35996,1,0.16
35996,2,-0.18
35996,3,0.22
36006,1,-0.86
36006,2,0.26
36006,3,0.14
36009,1,-0.43
36009,2,-0.2
36009,3,0.15
36018,1,-0.09
36018,2,-0.38
36018,3,0.63
36020,1,-1.8
36020,2,0.24
36020,3,0.64
36027,1,0.45
36027,2,-0.51
36027,3,0.21
36031,1,-0.46
36031,2,-0.17
36031,3,-0.05
36035,1,-0.26
36035,2,-0.15
36035,3,0.79
36052,1,-0.92
36052,2,0.42
36052,3,0.07
36053,1,1.55
36053,2,0.73
36053,3,0.56
36055,1,-0.11
36055,2,0.41
36055,3,-0.54
36078,1,-0.28
36078,2,-1.41
36078,3,0.29
36079,1,0.63
36079,2,0.16
36079,3,0.25
36083,1,0.08
36083,2,1.28
36083,3,0.65
36085,1,0.35
36085,2,0.25
36085,3,0.35
36091,1,0.22
36091,2,0.26
36091,3,-0.29
36137,1,0.07
36137,2,0.42
36137,3,-0.23
36145,1,-0.59
36145,2,-0.26
36145,3,-0.19
36164,1,0.38
36164,2,-0.76
36164,3,0.34
36165,1,0.57
36165,2,-0.98
36165,3,0.71
36166,1,1.44
36166,2,-0.83
36166,3,-0.14
36204,1,-0.62
36204,2,0.26
36204,3,0.78
36234,1,-0.66
36234,2,0.31
36234,3,0.33
36244,1,-0.06
36244,2,-0.1
36244,3,0.11
36246,1,0.26
36246,2,-0.08
36246,3,0.31
36247,1,0.76
36247,2,0.56
36247,3,0.26
36261,1,0.79
36261,2,0.3
36261,3,-0.66
36266,1,0.17
36266,2,-0.04
36266,3,-0.34
36269,1,-0.24
36269,2,-0.12
36269,3,0.55
36321,1,1.19
36321,2,-0.82
36321,3,0.46
36336,1,-0.59
36336,2,-0.29
36336,3,0.02
36337,1,-0.5
36337,2,0.97
36337,3,-0.51
36338,1,0.91
36338,2,0.16
36338,3,-0.45
36426,1,-0.51
36426,2,-0.26
36426,3,-0.33
36427,1,0.23
36427,2,0.78
36427,3,-0.09
36445,1,0.46
36445,2,0.57
36445,3,0.08
36447,1,0.48
36447,2,0.62
36447,3,-0.02
36459,1,-1.48
36459,2,-0.43
36459,3,-0.34
36460,1,0.22
36460,2,0.75
36460,3,0.12
36461,1,0.07
36461,2,-0.68
36461,3,0.9
36521,1,-0.27
36521,2,0.03
36521,3,-0.19
36540,1,-0.17
36540,2,-0.12
36540,3,0.09
36541,1,0.04
36541,2,-0.72
36541,3,0.01
36542,1,-0.17
36542,2,0.15
36542,3,0.12
36543,1,0.9
36543,2,1.07
36543,3,-0.76
36592,1,1.01
36592,2,-0.7
36592,3,-0.07
36593,1,0.37
36593,2,-0.28
36593,3,-0.31
36610,1,-0.78
36610,2,0.05
36610,3,-0.42
36611,1,1.67
36611,2,-1.02
36611,3,0.53
36612,1,1.77
36612,2,-1.45
36612,3,-0.39
36613,1,-0.23
36613,2,0.19
36613,3,0.8
36614,1,1.05
36614,2,-0.5
36614,3,-0.25
36619,1,0.62
36619,2,-0.8
36619,3,1.16
36642,1,0.11
36642,2,-0.03
36642,3,0.48
36659,1,1.24
36659,2,-0.46
36659,3,0.09
36661,1,-0
36661,2,-0.98
36661,3,0.25
36690,1,0.14
36690,2,0.35
36690,3,-0.19
36694,1,0.08
36694,2,-0.61
36694,3,0.68
36698,1,1.22
36698,2,0.23
36698,3,0.08
36710,1,-0.05
36710,2,0.54
36710,3,-0.65
36753,1,-1.34
36753,2,0.78
36753,3,-0.61
36754,1,0.69
36754,2,-0.51
36754,3,0.57
36762,1,0.68
36762,2,-1.23
36762,3,0.62
36763,1,1.51
36763,2,0.42
36763,3,0.88
36768,1,0.41
36768,2,0.11
36768,3,0.33
36802,1,0.34
36802,2,0.21
36802,3,-0.37
36817,1,-0.08
36817,2,-0.05
36817,3,0.27
36838,1,0.55
36838,2,-0.12
36838,3,0.72
36840,1,0.77
36840,2,-0.06
36840,3,0.05
36843,1,-0.86
36843,2,0.5
36843,3,0.31
36851,1,0.84
36851,2,-0.65
36851,3,-0.17
36852,1,-0.29
36852,2,0.02
36852,3,-0.16
36853,1,-0.17
36853,2,-0.32
36853,3,-0.43
36855,1,-0.25
36855,2,-0.21
36855,3,-0.21
36903,1,-0.87
36903,2,1.08
36903,3,0.13
36929,1,-0.06
36929,2,0.25
36929,3,0.04
36930,1,-0.61
36930,2,0.15
36930,3,0.18
36942,1,-0.2
36942,2,-0.19
36942,3,0.19
36949,1,-0.11
36949,2,-0.16
36949,3,0.15
36950,1,0.64
36950,2,-0.58
36950,3,0.02
37002,1,-0.74
37002,2,0.42
37002,3,0.03
37012,1,0.48
37012,2,-0.47
37012,3,-0.2
37022,1,0.65
37022,2,-0.31
37022,3,1.71
37026,1,-0
37026,2,0.13
37026,3,0.01
37036,1,-0.4
37036,2,-1.24
37036,3,0.65
37037,1,0.21
37037,2,0.98
37037,3,1.18
37038,1,-1.75
37038,2,-0.38
37038,3,0.09
37039,1,0.2
37039,2,0.9
37039,3,0.47
37045,1,1.15
37045,2,0.4
37045,3,-0.47
37051,1,0.63
37051,2,-0.01
37051,3,-0.67
37072,1,0.75
37072,2,0.77
37072,3,-0.08
37073,1,0.04
37073,2,-0.2
37073,3,0.54
37082,1,0.09
37082,2,-0.29
37082,3,-0.72
37083,1,0.32
37083,2,-0.14
37083,3,-0.71
37084,1,0.12
37084,2,0.56
37084,3,-0.14
37085,1,-0.18
37085,2,1.39
37085,3,0.64
37086,1,-0
37086,2,1.08
37086,3,0.77
37087,1,-0.07
37087,2,-0.69
37087,3,-0.11
37088,1,0.52
37088,2,-0.79
37088,3,0.54
37120,1,0.53
37120,2,-0.1
37120,3,1.32
37121,1,0.93
37121,2,0.19
37121,3,-0.27
37157,1,-0.81
37157,2,0.17
37157,3,0.53
37158,1,-0.53
37158,2,0.4
37158,3,0.46
37159,1,-0.13
37159,2,-0.05
37159,3,0.81
37171,1,-0.35
37171,2,0.74
37171,3,0
37204,1,-0.15
37204,2,-0.44
37204,3,0.48
37205,1,-0.46
37205,2,0.38
37205,3,-0.16
37207,1,-0.69
37207,2,0.16
37207,3,0.46
37209,1,0.2
37209,2,0.43
37209,3,0.12
37210,1,-0.23
37210,2,-0.67
37210,3,0.64
37211,1,-0.22
37211,2,-0.25
37211,3,-0.17
37212,1,0.87
37212,2,0.68
37212,3,0.43
37221,1,1.39
37221,2,-0.24
37221,3,-0.42
37222,1,0.2
37222,2,-0.2
37222,3,-0.04
37261,1,-0.25
37261,2,0.55
37261,3,0.6
37264,1,0.51
37264,2,-1.4
37264,3,0.22
37286,1,0.64
37286,2,-1.2
37286,3,-0.3
37289,1,-0.37
37289,2,-0.98
37289,3,-0.24
37290,1,0.05
37290,2,-0.25
37290,3,-0.42
37293,1,1.48
37293,2,-1.05
37293,3,-0.67
37295,1,0.11
37295,2,0.79
37295,3,-0.42
37298,1,-0.4
37298,2,0.16
37298,3,-0.55
37328,1,-0.31
37328,2,-0.43
37328,3,-0.08
37335,1,1.37
37335,2,-1.3
37335,3,-0.41
37336,1,-0.36
37336,2,-0.72
37336,3,-0.53
37337,1,1.09
37337,2,0.74
37337,3,0.48
37398,1,-0.46
37398,2,1.02
37398,3,0.57
37407,1,-0.93
37407,2,-0.47
37407,3,-0.38
37409,1,-0.07
37409,2,0.46
37409,3,-0.35
37411,1,0.73
37411,2,-0.54
37411,3,-0.41
37412,1,-0.57
37412,2,0.42
37412,3,-0.11
37414,1,0.21
37414,2,1
37414,3,-0.51
37416,1,0.99
37416,2,0.36
37416,3,0.32
37420,1,-1.25
37420,2,-0.76
37420,3,-0.04
37465,1,0.03
37465,2,0.03
37465,3,0.14
37490,1,0.64
37490,2,-0.66
37490,3,0.4
37520,1,0.62
37520,2,-0.38
37520,3,-0.4
37521,1,0.03
37521,2,-0.48
37521,3,-0.38
37522,1,-0.16
37522,2,0.03
37522,3,-0.37
37523,1,0.69
37523,2,0.28
37523,3,-0.16
37534,1,-0.28
37534,2,0.29
37534,3,0.04
37542,1,0.99
37542,2,-0.41
37542,3,-0.15
37545,1,0.27
37545,2,0.58
37545,3,0.4
37546,1,0.76
37546,2,-0.51
37546,3,0.33
37547,1,1.03
37547,2,0.58
37547,3,1.49
37548,1,0.03
37548,2,0.37
37548,3,0.03
37550,1,1.14
37550,2,0.37
37550,3,-0.52
37555,1,-0.69
37555,2,0.61
37555,3,0.37
37556,1,1.04
37556,2,-1.5
37556,3,0.25
37559,1,0.01
37559,2,0.37
37559,3,-0.72
37575,1,1.34
37575,2,-0.19
37575,3,-0.34
37590,1,-0.62
37590,2,-0.24
37590,3,-0.78
37591,1,-0.93
37591,2,0.29
37591,3,-0.23
37592,1,0.07
37592,2,-0.67
37592,3,0.05
37596,1,-0.27
37596,2,0.57
37596,3,-0.09
37597,1,0.07
37597,2,0.83
37597,3,-0.15
37670,1,2.43
37670,2,-0.57
37670,3,-0.16
37674,1,0.41
37674,2,0.69
37674,3,0.24
37675,1,0.27
37675,2,0.43
37675,3,0.15
37677,1,0.45
37677,2,1.57
37677,3,0.24
37681,1,1.03
37681,2,0.6
37681,3,-0.04
37697,1,-0.52
37697,2,0.2
37697,3,-0.13
37698,1,0.09
37698,2,-0.45
37698,3,-0.27
37699,1,-0.79
37699,2,1.33
37699,3,0.52
37710,1,-0.83
37710,2,0.48
37710,3,-0.29
37711,1,-0.24
37711,2,0.64
37711,3,0.33
37713,1,0.13
37713,2,1.53
37713,3,-0.11
37714,1,-1.02
37714,2,0.52
37714,3,0.45
37715,1,0.48
37715,2,0.24
37715,3,0.09
37721,1,0.42
37721,2,0.4
37721,3,0.35
37722,1,0.49
37722,2,0.64
37722,3,-0.52
37723,1,0.09
37723,2,-0.23
37723,3,-1
37732,1,-1.2
37732,2,0.4
37732,3,-0.35
37743,1,-0.15
37743,2,0.14
37743,3,0.14
37750,1,0.83
37750,2,1.37
37750,3,0.92
37756,1,0.43
37756,2,0.56
37756,3,-0.51
37777,1,0.61
37777,2,-0.42
37777,3,0.13
37778,1,0.56
37778,2,0.3
37778,3,0.1
37786,1,-0.14
37786,2,0.24
37786,3,-0.34
37790,1,0.94
37790,2,0.47
37790,3,-0.46
37793,1,-1.13
37793,2,0.79
37793,3,0.03
37813,1,0.16
37813,2,-0.39
37813,3,-0.03
37814,1,-0.06
37814,2,-0.64
37814,3,0.2
37817,1,-0.12
37817,2,-0.93
37817,3,-0.12
37841,1,-0.98
37841,2,0.59
37841,3,0.15
37891,1,-0.76
37891,2,0.06
37891,3,-0.27
37892,1,0
37892,2,0.83
37892,3,0.52
37897,1,-0.22
37897,2,0.3
37897,3,0.17
37898,1,0.8
37898,2,0.66
37898,3,0.03
37901,1,0.23
37901,2,0.51
37901,3,0.45
37902,1,0.57
37902,2,-0.6
37902,3,-0.02
37903,1,-0.28
37903,2,0.02
37903,3,0.38
37918,1,0.42
37918,2,1.68
37918,3,0.19
37922,1,0.5
37922,2,-0.95
37922,3,-0.42
37924,1,-0.05
37924,2,-0.58
37924,3,-0.24
37972,1,0.38
37972,2,0.03
37972,3,-0.05
37978,1,-0.52
37978,2,0.24
37978,3,-0.53
37979,1,-0.14
37979,2,-0.27
37979,3,-0.01
37980,1,0.16
37980,2,1.17
37980,3,0.11
37981,1,0.45
37981,2,-0.03
37981,3,-0.08
37982,1,0.02
37982,2,-0.62
37982,3,0.2
37985,1,1.19
37985,2,-0.12
37985,3,0.23
37996,1,0.79
37996,2,-0.23
37996,3,-0.27
37999,1,-0.32
37999,2,0.14
37999,3,0.82
38000,1,-0.42
38000,2,-0.62
38000,3,0.43
38004,1,0.54
38004,2,0.98
38004,3,0.68
38006,1,-0.08
38006,2,-0.67
38006,3,0.58
38049,1,0.24
38049,2,-0.76
38049,3,-0.66
38050,1,-1.22
38050,2,-0.37
38050,3,0.1
38060,1,0.8
38060,2,-0.2
38060,3,-0.61
38064,1,-0.45
38064,2,0.92
38064,3,-0.36
38070,1,0.25
38070,2,0.42
38070,3,-0.06
38071,1,-0.01
38071,2,-0.69
38071,3,-0.22
38072,1,-0.35
38072,2,0.52
38072,3,-0.09
38097,1,-0.64
38097,2,0.25
38097,3,-0.12
38098,1,0.38
38098,2,0.62
38098,3,-0.33
38099,1,-0.44
38099,2,0.53
38099,3,0.23
38103,1,-0.31
38103,2,0.03
38103,3,-0.31
38132,1,-0.67
38132,2,-0.03
38132,3,-0.23
38133,1,-0.2
38133,2,0.82
38133,3,0.65
38136,1,-0.54
38136,2,-0.21
38136,3,0.22
38137,1,0.51
38137,2,0.42
38137,3,0.11
38138,1,0.11
38138,2,-0.07
38138,3,0.27
38139,1,0
38139,2,-0.64
38139,3,0.21
38159,1,0.45
38159,2,-0.08
38159,3,0.1
38160,1,-0.22
38160,2,0.57
38160,3,0.31
38181,1,0.21
38181,2,0.2
38181,3,0.04
38187,1,0.78
38187,2,0.17
38187,3,-0.57
38195,1,-0.15
38195,2,0.93
38195,3,0.01
38196,1,0.81
38196,2,0.69
38196,3,0.51
38239,1,1.09
38239,2,0.11
38239,3,0.48
38244,1,1.22
38244,2,0.62
38244,3,-0.09
38260,1,0.94
38260,2,-1.59
38260,3,0.67
38261,1,-0.33
38261,2,-0.63
38261,3,0.29
38262,1,0.02
38262,2,0.71
38262,3,-0.58
38263,1,1.05
38263,2,0.57
38263,3,0.15
38264,1,-0.8
38264,2,0.31
38264,3,-0.51
38265,1,0.52
38265,2,-1.53
38265,3,0.27
38284,1,-0.19
38284,2,-0.18
38284,3,-0.15
38285,1,0.45
38285,2,-0.46
38285,3,-0.3
38286,1,-0.88
38286,2,-0.99
38286,3,-0
38287,1,0.12
38287,2,0.2
38287,3,-0.24
38293,1,1.82
38293,2,1.13
38293,3,0.6
38294,1,-0.62
38294,2,-1.1
38294,3,0
38308,1,-0.05
38308,2,-0.12
38308,3,-0.57
38320,1,0.33
38320,2,-0.44
38320,3,0.69
38326,1,-0.03
38326,2,0.2
38326,3,0.05
38328,1,-0.21
38328,2,0.94
38328,3,-0.49
38329,1,0.05
38329,2,-0.47
38329,3,-0.82
38331,1,-0.34
38331,2,0.11
38331,3,-0.03
38332,1,0.26
38332,2,-0.29
38332,3,0.17
38339,1,-0.04
38339,2,0.07
38339,3,0.6
38340,1,0.02
38340,2,0.22
38340,3,0.52
38341,1,0.51
38341,2,0.51
38341,3,1.19
38363,1,-0.74
38363,2,0.48
38363,3,-0.3
38371,1,-0.12
38371,2,-0.08
38371,3,-0.81
38372,1,0.43
38372,2,-0.09
38372,3,-0.33
38402,1,0.01
38402,2,1.19
38402,3,-0.18
38403,1,-0.96
38403,2,-1.78
38403,3,0.79
38447,1,-0.02
38447,2,-0.04
38447,3,-0.4
38451,1,0.51
